0, 12.549019607843137, 701.5, 84,
24.705882352941178, 0, 12.549019607843137, 691.0, 84,
25.098039215686274, 0, 12.549019607843137, 706.0, 84,
23.92156862745098, 0, 12.549019607843137, 700.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
24.313725490196077, 0, 12.941176470588236, 700.0, 84,
24.705882352941178, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.5, 84,
24.313725490196077, 0, 12.941176470588236, 699.0, 84,
24.313725490196077, 0, 12.941176470588236, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 707.5, 84,
24.705882352941178, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 700.0, 84,
24.705882352941178, 0, 12.549019607843137, 693.0, 84,
25.098039215686274, 0, 12.549019607843137, 704.0, 84,
24.705882352941178, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 698.5, 84,
24.705882352941178, 0, 12.549019607843137, 699.0, 84,
24.705882352941178, 0, 12.549019607843137, 702.5, 84,
24.705882352941178, 0, 12.549019607843137, 692.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.5, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
24.313725490196077, 0, 12.941176470588236, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
25.49019607843137, 0, 12.549019607843137, 699.0, 84,
24.313725490196077, 0, 12.941176470588236, 700.0, 84,
25.098039215686274, 0, 12.549019607843137, 694.5, 84,
25.098039215686274, 0, 12.941176470588236, 694.0, 84,
24.705882352941178, 0, 12.549019607843137, 703.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
24.705882352941178, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 699.5, 84,
24.705882352941178, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.5, 84,
24.313725490196077, 0, 12.549019607843137, 694.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
24.705882352941178, 0, 12.941176470588236, 698.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.0, 84,
24.313725490196077, 0, 12.941176470588236, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
25.098039215686274, 0, 12.549019607843137, 698.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.5, 84,
25.098039215686274, 0, 12.549019607843137, 696.5, 84,
24.313725490196077, 0, 12.549019607843137, 696.0, 84,
24.705882352941178, 0, 12.549019607843137, 695.5, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.549019607843137, 703.5, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.5, 84,
25.098039215686274, 0, 12.549019607843137, 703.5, 84,
24.313725490196077, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 701.5, 84,
24.705882352941178, 0, 12.549019607843137, 701.5, 84,
24.313725490196077, 0, 12.941176470588236, 691.0, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
24.705882352941178, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 695.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.5, 84,
24.705882352941178, 0, 12.549019607843137, 706.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
24.313725490196077, 0, 12.941176470588236, 697.5, 84,
25.098039215686274, 0, 12.549019607843137, 698.0, 84,
24.705882352941178, 0, 12.549019607843137, 703.5, 84,
24.313725490196077, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.5, 84,
24.705882352941178, 0, 12.549019607843137, 700.0, 84,
24.705882352941178, 0, 12.549019607843137, 696.0, 84,
25.098039215686274, 0, 12.549019607843137, 704.0, 84,
24.705882352941178, 0, 12.549019607843137, 706.0, 84,
24.705882352941178, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.5, 84,
24.705882352941178, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 704.0, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
24.705882352941178, 0, 12.549019607843137, 692.5, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
24.705882352941178, 0, 12.549019607843137, 704.0, 84,
24.705882352941178, 0, 12.549019607843137, 703.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.5, 84,
24.705882352941178, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 702.5, 84,
24.705882352941178, 0, 12.549019607843137, 694.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
24.705882352941178, 0, 12.549019607843137, 694.5, 84,
25.098039215686274, 0, 12.549019607843137, 698.5, 84,
24.705882352941178, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 703.0, 84,
25.098039215686274, 0, 12.549019607843137, 700.5, 84,
25.098039215686274, 0, 12.549019607843137, 701.5, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 704.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.5, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 706.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 704.5, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 693.0, 84,
24.705882352941178, 0, 12.549019607843137, 695.5, 84,
25.098039215686274, 0, 12.549019607843137, 706.5, 84,
24.705882352941178, 0, 12.549019607843137, 694.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
25.098039215686274, 0, 12.549019607843137, 695.5, 84,
25.098039215686274, 0, 12.549019607843137, 702.5, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
24.705882352941178, 0, 12.549019607843137, 695.5, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.5, 84,
24.705882352941178, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 696.0, 84,
24.705882352941178, 0, 12.549019607843137, 702.5, 84,
24.705882352941178, 0, 12.549019607843137, 699.5, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
25.098039215686274, 0, 12.549019607843137, 706.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.5, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 696.0, 84,
24.705882352941178, 0, 12.549019607843137, 693.0, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.941176470588236, 698.5, 84,
25.098039215686274, 0, 12.549019607843137, 704.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.549019607843137, 695.5, 84,
25.098039215686274, 0, 12.549019607843137, 693.5, 84,
25.098039215686274, 0, 12.549019607843137, 703.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 693.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 695.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 695.5, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 703.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 692.0, 84,
25.098039215686274, 0, 12.549019607843137, 695.5, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 695.5, 84,
24.705882352941178, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 694.5, 84,
25.098039215686274, 0, 12.549019607843137, 697.5, 84,
25.098039215686274, 0, 12.549019607843137, 701.5, 84,
24.705882352941178, 0, 12.549019607843137, 704.5, 84,
25.098039215686274, 0, 12.549019607843137, 690.0, 84,
25.098039215686274, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 707.5, 84,
24.705882352941178, 0, 12.549019607843137, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 697.5, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 698.5, 84,
25.098039215686274, 0, 12.549019607843137, 698.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 694.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 697.5, 84,
25.098039215686274, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 695.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.0, 84,
25.098039215686274, 0, 12.549019607843137, 708.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 695.5, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.0, 84,
24.705882352941178, 0, 12.549019607843137, 700.0, 84,
24.705882352941178, 0, 12.549019607843137, 700.0, 84,
24.705882352941178, 0, 12.549019607843137, 702.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 697.5, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
24.705882352941178, 0, 12.549019607843137, 703.0, 84,
24.705882352941178, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
24.705882352941178, 0, 12.549019607843137, 707.0, 84,
24.705882352941178, 0, 12.549019607843137, 699.0, 84,
24.705882352941178, 0, 12.549019607843137, 694.0, 84,
24.705882352941178, 0, 12.549019607843137, 703.0, 84,
24.705882352941178, 0, 12.549019607843137, 694.5, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
24.705882352941178, 0, 12.549019607843137, 696.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 695.5, 84,
25.098039215686274, 0, 12.549019607843137, 696.0, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.0, 84,
24.705882352941178, 0, 12.549019607843137, 702.5, 84,
24.705882352941178, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
24.705882352941178, 0, 12.549019607843137, 695.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.5, 84,
25.098039215686274, 0, 12.549019607843137, 705.0, 84,
24.705882352941178, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 694.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
25.49019607843137, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
24.705882352941178, 0, 12.549019607843137, 702.5, 84,
24.705882352941178, 0, 12.549019607843137, 702.5, 84,
24.705882352941178, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.0, 84,
25.098039215686274, 0, 12.549019607843137, 702.5, 84,
24.705882352941178, 0, 12.941176470588236, 694.0, 84,
25.49019607843137, 0, 12.549019607843137, 697.5, 84,
24.705882352941178, 0, 12.941176470588236, 697.5, 84,
24.705882352941178, 0, 12.941176470588236, 690.0, 84,
25.49019607843137, 0, 12.549019607843137, 697.0, 84,
25.098039215686274, 0, 12.549019607843137, 705.0, 84,
25.098039215686274, 0, 12.549019607843137, 693.5, 84,
25.098039215686274, 0, 12.549019607843137, 695.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.5, 84,
25.098039215686274, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.5, 84,
25.49019607843137, 0, 12.549019607843137, 708.0, 84,
25.098039215686274, 0, 12.549019607843137, 688.5, 84,
25.49019607843137, 0, 12.941176470588236, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.0, 84,
25.49019607843137, 0, 12.941176470588236, 704.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.5, 84,
25.88235294117647, 0, 12.549019607843137, 695.0, 84,
24.705882352941178, 0, 12.941176470588236, 696.0, 84,
25.49019607843137, 0, 12.549019607843137, 704.0, 84,
25.098039215686274, 0, 12.941176470588236, 702.0, 84,
25.49019607843137, 0, 12.549019607843137, 702.0, 84,
25.49019607843137, 0, 12.941176470588236, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.5, 84,
25.098039215686274, 0, 12.549019607843137, 695.0, 84,
25.49019607843137, 0, 12.549019607843137, 695.0, 84,
25.49019607843137, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 702.0, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
25.49019607843137, 0, 12.941176470588236, 698.0, 84,
25.49019607843137, 0, 12.549019607843137, 709.5, 84,
25.098039215686274, 0, 12.549019607843137, 691.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.5, 84,
25.49019607843137, 0, 12.549019607843137, 693.5, 84,
25.49019607843137, 0, 12.549019607843137, 702.5, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
24.313725490196077, 0, 12.941176470588236, 695.5, 84,
25.098039215686274, 0, 12.941176470588236, 700.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
25.88235294117647, 0, 12.549019607843137, 702.5, 84,
25.098039215686274, 0, 12.941176470588236, 700.5, 84,
24.705882352941178, 0, 12.549019607843137, 700.5, 84,
25.098039215686274, 0, 12.549019607843137, 698.5, 84,
25.49019607843137, 0, 12.549019607843137, 694.5, 84,
26.274509803921568, 0, 12.549019607843137, 701.5, 84,
24.705882352941178, 0, 12.941176470588236, 703.0, 84,
25.49019607843137, 0, 12.549019607843137, 695.0, 84,
25.098039215686274, 0, 12.941176470588236, 701.5, 84,
25.49019607843137, 0, 12.549019607843137, 697.0, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
25.098039215686274, 0, 12.549019607843137, 697.5, 84,
25.49019607843137, 0, 12.941176470588236, 699.5, 84,
25.49019607843137, 0, 12.549019607843137, 693.0, 84,
25.49019607843137, 0, 12.549019607843137, 701.0, 84,
25.49019607843137, 0, 12.549019607843137, 706.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.5, 84,
25.098039215686274, 0, 12.549019607843137, 693.0, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
25.49019607843137, 0, 12.549019607843137, 701.5, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 695.0, 84,
25.49019607843137, 0, 12.549019607843137, 697.5, 84,
25.49019607843137, 0, 12.549019607843137, 702.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
25.49019607843137, 0, 12.941176470588236, 698.0, 84,
25.49019607843137, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 697.0, 84,
25.49019607843137, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.941176470588236, 699.5, 84,
25.49019607843137, 0, 12.549019607843137, 705.0, 84,
25.098039215686274, 0, 12.549019607843137, 695.5, 84,
25.098039215686274, 0, 12.941176470588236, 699.0, 84,
25.49019607843137, 0, 12.549019607843137, 697.0, 84,
25.49019607843137, 0, 12.549019607843137, 703.5, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.5, 84,
25.098039215686274, 0, 12.549019607843137, 697.0, 84,
25.49019607843137, 0, 12.941176470588236, 704.0, 84,
25.49019607843137, 0, 12.549019607843137, 703.0, 84,
25.098039215686274, 0, 12.941176470588236, 692.5, 84,
25.49019607843137, 0, 12.549019607843137, 692.5, 84,
24.705882352941178, 0, 12.941176470588236, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.0, 84,
25.098039215686274, 0, 12.549019607843137, 692.5, 84,
25.49019607843137, 0, 12.549019607843137, 696.0, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
25.49019607843137, 0, 12.549019607843137, 700.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
25.49019607843137, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.941176470588236, 698.5, 84,
25.49019607843137, 0, 12.549019607843137, 697.5, 84,
25.49019607843137, 0, 12.549019607843137, 705.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 700.0, 84,
25.098039215686274, 0, 12.941176470588236, 695.5, 84,
25.49019607843137, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 697.0, 84,
25.49019607843137, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.5, 84,
25.49019607843137, 0, 12.549019607843137, 704.0, 84,
25.49019607843137, 0, 12.549019607843137, 705.0, 84,
24.705882352941178, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 703.5, 84,
25.098039215686274, 0, 12.549019607843137, 692.5, 84,
25.49019607843137, 0, 12.549019607843137, 698.0, 84,
25.098039215686274, 0, 12.549019607843137, 699.5, 84,
25.098039215686274, 0, 12.549019607843137, 687.5, 84,
25.49019607843137, 0, 12.549019607843137, 705.0, 84,
25.49019607843137, 0, 12.549019607843137, 692.5, 84,
25.098039215686274, 0, 12.549019607843137, 696.0, 84,
25.098039215686274, 0, 12.549019607843137, 696.5, 84,
25.49019607843137, 0, 12.549019607843137, 694.5, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
25.49019607843137, 0, 12.549019607843137, 696.5, 84,
25.098039215686274, 0, 12.549019607843137, 702.5, 84,
25.49019607843137, 0, 12.549019607843137, 699.0, 84,
25.49019607843137, 0, 12.941176470588236, 707.5, 84,
25.49019607843137, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.549019607843137, 693.5, 84,
25.49019607843137, 0, 12.549019607843137, 692.5, 84,
25.49019607843137, 0, 12.941176470588236, 703.5, 84,
25.49019607843137, 0, 12.549019607843137, 703.5, 84,
25.098039215686274, 0, 12.549019607843137, 698.5, 84,
25.49019607843137, 0, 12.941176470588236, 697.5, 84,
25.49019607843137, 0, 12.549019607843137, 694.5, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
25.098039215686274, 0, 12.549019607843137, 697.0, 84,
25.49019607843137, 0, 12.549019607843137, 700.5, 84,
25.49019607843137, 0, 12.549019607843137, 699.0, 84,
25.49019607843137, 0, 12.549019607843137, 698.0, 84,
25.49019607843137, 0, 12.549019607843137, 698.5, 84,
25.098039215686274, 0, 12.941176470588236, 694.5, 84,
25.49019607843137, 0, 12.549019607843137, 701.5, 84,
25.49019607843137, 0, 12.549019607843137, 700.0, 84,
25.098039215686274, 0, 12.549019607843137, 701.5, 84,
25.49019607843137, 0, 12.941176470588236, 693.5, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
24.705882352941178, 0, 12.941176470588236, 701.5, 84,
25.49019607843137, 0, 12.941176470588236, 704.0, 84,
25.49019607843137, 0, 12.549019607843137, 702.0, 84,
25.49019607843137, 0, 12.549019607843137, 700.5, 84,
25.49019607843137, 0, 12.549019607843137, 701.0, 84,
25.098039215686274, 0, 12.549019607843137, 698.0, 84,
25.49019607843137, 0, 12.941176470588236, 693.0, 84,
25.49019607843137, 0, 12.549019607843137, 696.5, 84,
25.49019607843137, 0, 12.549019607843137, 702.0, 84,
25.49019607843137, 0, 12.549019607843137, 702.0, 84,
25.49019607843137, 0, 12.549019607843137, 696.0, 84,
25.49019607843137, 0, 12.941176470588236, 697.5, 84,
25.49019607843137, 0, 12.549019607843137, 705.5, 84,
25.49019607843137, 0, 12.549019607843137, 699.0, 84,
25.098039215686274, 0, 12.941176470588236, 699.0, 84,
25.49019607843137, 0, 12.941176470588236, 696.5, 84,
25.49019607843137, 0, 12.549019607843137, 702.0, 84,
25.49019607843137, 0, 12.549019607843137, 699.5, 84,
25.49019607843137, 0, 12.549019607843137, 698.5, 84,
25.49019607843137, 0, 12.941176470588236, 700.5, 84,
25.49019607843137, 0, 12.549019607843137, 700.0, 84,
25.49019607843137, 0, 12.549019607843137, 702.0, 84,
25.49019607843137, 0, 12.549019607843137, 696.5, 84,
25.49019607843137, 0, 12.549019607843137, 699.5, 84,
25.49019607843137, 0, 12.549019607843137, 704.5, 84,
25.49019607843137, 0, 12.549019607843137, 700.0, 84,
25.49019607843137, 0, 12.549019607843137, 702.0, 84,
25.49019607843137, 0, 12.549019607843137, 695.0, 84,
25.49019607843137, 0, 12.941176470588236, 692.0, 84,
27.058823529411764, 0, 12.549019607843137, 703.5, 84,
25.88235294117647, 0, 12.941176470588236, 701.0, 84,
26.274509803921568, 0, 12.941176470588236, 704.5, 84,
25.88235294117647, 0, 12.549019607843137, 695.0, 84,
29.41176470588235, 0, 13.72549019607843, 738.0, 84,
32.15686274509804, 0, 13.72549019607843, 674.5, 84,
38.431372549019606, 2, 15.686274509803921, 514.0, 84,
56.07843137254902, 3, 16.07843137254902, 1260.0, 84,
38.03921568627451, 5, 15.686274509803921, 1223.5, 84,
27.84313725490196, 6, 14.117647058823529, 1036.5, 84,
