14.509803921568627, 27.84313725490196, 651.0, 91,
0, 14.509803921568627, 28.235294117647058, 651.5, 92,
0, 14.509803921568627, 28.235294117647058, 639.5, 92,
0, 14.509803921568627, 28.235294117647058, 643.0, 92,
0, 14.509803921568627, 28.235294117647058, 655.0, 92,
0, 14.509803921568627, 27.84313725490196, 657.5, 92,
0, 14.509803921568627, 27.84313725490196, 651.5, 92,
0, 14.509803921568627, 28.235294117647058, 640.5, 92,
0, 14.509803921568627, 29.019607843137255, 645.5, 92,
0, 14.901960784313726, 31.764705882352942, 575.0, 92,
0, 15.294117647058824, 43.529411764705884, 582.5, 92,
0, 16.07843137254902, 45.88235294117647, 679.5, 92,
0, 16.07843137254902, 47.84313725490196, 569.0, 92,
0, 16.470588235294116, 54.90196078431372, 596.0, 92,
1, 16.862745098039216, 57.254901960784316, 620.0, 92,
2, 16.470588235294116, 36.86274509803921, 1104.0, 92,
1, 16.470588235294116, 30.58823529411765, 1052.0, 92,
0, 16.07843137254902, 29.019607843137255, 956.0, 92,
0, 15.686274509803921, 31.372549019607842, 794.5, 92,
0, 15.686274509803921, 35.294117647058826, 648.0, 92,
0, 15.294117647058824, 35.68627450980392, 710.5, 92,
0, 17.647058823529413, 57.64705882352941, 760.5, 92,
2, 18.431372549019606, 50.98039215686274, 1114.5, 92,
5, 18.03921568627451, 44.705882352941174, 924.0, 92,
6, 16.07843137254902, 30.980392156862745, 906.5, 93,
5, 15.294117647058824, 30.58823529411765, 817.5, 93,
2, 15.294117647058824, 29.019607843137255, 773.5, 93,
0, 15.294117647058824, 30.58823529411765, 726.5, 93,
0, 14.901960784313726, 31.372549019607842, 675.5, 93,
0, 14.509803921568627, 35.68627450980392, 657.5, 93,
0, 15.686274509803921, 40.78431372549019, 636.5, 93,
1, 16.470588235294116, 36.470588235294116, 1148.5, 93,
2, 16.07843137254902, 36.86274509803921, 747.5, 93,
1, 15.686274509803921, 34.90196078431372, 739.5, 93,
1, 15.294117647058824, 34.509803921568626, 690.5, 93,
0, 16.07843137254902, 47.84313725490196, 522.0, 93,
0, 18.431372549019606, 60.3921568627451, 1057.5, 93,
0, 18.431372549019606, 50.19607843137255, 787.5, 93,
0, 21.176470588235293, 71.76470588235294, 1000.5, 93,
0, 24.313725490196077, 32.94117647058823, 1059.0, 93,
0, 18.431372549019606, 64.31372549019608, 916.5, 93,
0, 20.0, 53.72549019607843, 1409.5, 93,
0, 23.137254901960784, 79.2156862745098, 758.5, 93,
2, 13.72549019607843, 25.49019607843137, 978.5, 93,
2, 19.215686274509803, 62.35294117647059, 1629.5, 93,
3, 15.294117647058824, 24.705882352941178, 895.5, 93,
1, 15.294117647058824, 26.666666666666668, 798.5, 93,
0, 15.294117647058824, 29.41176470588235, 713.5, 94,
0, 14.901960784313726, 30.58823529411765, 654.0, 94,
0, 16.470588235294116, 46.27450980392157, 684.5, 94,
0, 16.862745098039216, 40.78431372549019, 932.0, 94,
0, 18.823529411764707, 48.627450980392155, 1389.5, 94,
0, 20.0, 37.64705882352941, 1918.5, 94,
2, 19.607843137254903, 41.96078431372549, 1697.5, 94,
4, 19.607843137254903, 27.84313725490196, 972.0, 94,
5, 16.07843137254902, 34.90196078431372, 938.0, 95,
5, 15.686274509803921, 29.80392156862745, 861.5, 95,
4, 18.431372549019606, 49.01960784313726, 734.5, 95,
6, 20.0, 63.92156862745098, 1027.5, 95,
9, 22.745098039215687, 70.58823529411765, 1591.0, 95,
14, 24.705882352941178, 23.92156862745098, 1805.5, 95,
16, 14.901960784313726, 21.568627450980394, 967.5, 95,
13, 14.901960784313726, 23.137254901960784, 745.0, 95,
8, 14.509803921568627, 26.274509803921568, 670.0, 95,
4, 14.117647058823529, 27.058823529411764, 644.5, 95,
3, 17.647058823529413, 37.64705882352941, 1513.5, 95,
2, 15.294117647058824, 22.352941176470587, 960.0, 95,
1, 14.901960784313726, 25.49019607843137, 766.0, 95,
0, 14.901960784313726, 29.019607843137255, 778.0, 95,
0, 18.03921568627451, 32.15686274509804, 1571.0, 95,
1, 17.647058823529413, 23.529411764705884, 766.5, 95,
2, 16.470588235294116, 42.745098039215684, 749.5, 95,
3, 15.686274509803921, 38.431372549019606, 669.5, 95,
2, 15.294117647058824, 37.64705882352941, 621.0, 95,
2, 17.254901960784313, 47.84313725490196, 834.0, 95,
4, 16.862745098039216, 42.35294117647059, 707.5, 95,
5, 16.07843137254902, 44.31372549019608, 677.5, 96,
5, 17.254901960784313, 54.90196078431372, 912.0, 96,
7, 18.03921568627451, 49.01960784313726, 1187.0, 96,
9, 19.607843137254903, 50.588235294117645, 1529.5, 96,
12, 20.0, 41.96078431372549, 1903.5, 96,
15, 21.176470588235293, 43.92156862745098, 2229.0, 96,
16, 16.470588235294116, 25.098039215686274, 1174.0, 96,
16, 18.431372549019606, 44.705882352941174, 1246.5, 96,
17, 19.607843137254903, 55.68627450980392, 1344.5, 96,
19, 20.392156862745097, 55.68627450980392, 1489.5, 96,
21, 20.392156862745097, 53.333333333333336, 1636.5, 96,
23, 20.784313725490197, 51.76470588235294, 1737.5, 96,
24, 14.901960784313726, 21.568627450980394, 1044.0, 96,
23, 14.901960784313726, 22.745098039215687, 802.0, 96,
22, 14.509803921568627, 26.274509803921568, 695.5, 96,
21, 14.509803921568627, 23.137254901960784, 969.5, 96,
21, 16.862745098039216, 37.254901960784316, 1056.0, 96,
21, 17.647058823529413, 41.1764705882353, 1045.5, 96,
22, 18.03921568627451, 45.490196078431374, 1068.0, 96,
22, 18.431372549019606, 49.01960784313726, 1107.0, 96,
23, 18.431372549019606, 49.01960784313726, 1148.0, 96,
24, 18.431372549019606, 46.27450980392157, 1180.5, 96,
24, 14.509803921568627, 23.529411764705884, 800.0, 96,
21, 14.117647058823529, 25.49019607843137, 670.0, 96,
20, 16.470588235294116, 29.019607843137255, 1033.0, 96,
20, 19.215686274509803, 58.8235294117647, 1001.5, 96,
21, 20.784313725490197, 67.84313725490196, 1078.5, 96,
23, 20.784313725490197, 67.05882352941177, 1141.0, 96,
25, 9.803921568627452, 25.098039215686274, 895.5, 96,
24, 14.509803921568627, 26.274509803921568, 777.5, 96,
22, 14.901960784313726, 26.274509803921568, 832.0, 96,
21, 14.509803921568627, 20.392156862745097, 1018.0, 96,
20, 16.470588235294116, 28.235294117647058, 1028.5, 96,
20, 17.647058823529413, 43.529411764705884, 978.5, 96,
20, 17.647058823529413, 44.705882352941174, 995.0, 96,
21, 12.156862745098039, 24.313725490196077, 962.0, 96,
20, 14.509803921568627, 19.607843137254903, 997.0, 96,
20, 16.862745098039216, 40.78431372549019, 935.0, 96,
20, 17.647058823529413, 47.05882352941177, 948.0, 96,
19, 20.0, 64.70588235294117, 1000.5, 96,
21, 15.294117647058824, 32.549019607843135, 1053.5, 96,
22, 16.470588235294116, 34.509803921568626, 1047.0, 96,
22, 17.647058823529413, 43.92156862745098, 1054.5, 96,
22, 19.215686274509803, 56.86274509803921, 1099.0, 96,
23, 18.823529411764707, 37.64705882352941, 1151.0, 96,
23, 14.901960784313726, 23.529411764705884, 1073.0, 96,
23, 20.392156862745097, 58.8235294117647, 1132.0, 96,
23, 20.0, 62.35294117647059, 1165.0, 96,
25, 20.0, 60.3921568627451, 1208.0, 96,
25, 14.901960784313726, 19.215686274509803, 1197.0, 96,
24, 14.901960784313726, 18.823529411764707, 1156.5, 96,
23, 17.254901960784313, 34.90196078431372, 1112.5, 96,
23, 18.823529411764707, 50.588235294117645, 1130.0, 96,
24, 20.784313725490197, 48.627450980392155, 1151.5, 96,
24, 14.901960784313726, 18.823529411764707, 1148.5, 96,
23, 18.431372549019606, 55.68627450980392, 1144.5, 96,
24, 20.784313725490197, 67.05882352941177, 1208.0, 96,
26, 20.392156862745097, 61.1764705882353, 1262.5, 96,
27, 21.176470588235293, 72.54901960784314, 1335.5, 96,
28, 15.294117647058824, 21.96078431372549, 1367.5, 96,
27, 19.607843137254903, 53.333333333333336, 1353.5, 96,
29, 20.392156862745097, 58.431372549019606, 1405.0, 96,
30, 15.686274509803921, 22.352941176470587, 1042.5, 96,
28, 14.901960784313726, 21.568627450980394, 829.0, 95,
23, 14.509803921568627, 24.705882352941178, 720.5, 95,
19, 14.509803921568627, 26.666666666666668, 662.5, 95,
18, 14.117647058823529, 27.058823529411764, 639.0, 95,
15, 14.117647058823529, 27.84313725490196, 652.0, 95,
8, 14.117647058823529, 28.235294117647058, 634.5, 95,
4, 14.117647058823529, 28.235294117647058, 644.5, 95,
3, 14.509803921568627, 29.41176470588235, 640.0, 95,
2, 14.509803921568627, 29.41176470588235, 651.5, 95,
1, 16.862745098039216, 44.705882352941174, 892.0, 95,
2, 18.431372549019606, 56.470588235294116, 822.0, 95,
6, 21.568627450980394, 70.19607843137256, 1254.0, 95,
11, 21.568627450980394, 59.21568627450981, 1866.5, 95,
15, 23.92156862745098, 59.6078431372549, 2457.5, 95,
19, 19.607843137254903, 25.098039215686274, 2487.0, 95,
20, 16.862745098039216, 24.313725490196077, 1503.5, 95,
20, 20.392156862745097, 69.41176470588235, 1635.0, 95,
24, 25.88235294117647, 77.25490196078431, 1920.5, 95,
27, 27.058823529411764, 77.6470588235294, 2207.0, 95,
32, 27.058823529411764, 69.80392156862744, 2235.0, 95,
33, 16.07843137254902, 20.392156862745097, 1647.0, 95,
32, 20.784313725490197, 52.94117647058823, 1566.0, 95,
33, 20.392156862745097, 53.72549019607843, 1623.0, 95,
34, 20.784313725490197, 53.333333333333336, 1674.0, 95,
35, 20.784313725490197, 52.94117647058823, 1683.5, 95,
35, 20.784313725490197, 55.294117647058826, 1730.5, 95,
37, 21.568627450980394, 39.21568627450981, 1774.0, 95,
37, 17.647058823529413, 27.058823529411764, 1803.5, 95,
37, 20.0, 43.13725490196079, 1801.5, 95,
38, 20.784313725490197, 49.80392156862745, 1835.5, 94,
39, 21.176470588235293, 50.98039215686274, 1870.5, 94,
39, 21.568627450980394, 54.509803921568626, 1914.0, 93,
40, 20.784313725490197, 33.333333333333336, 1948.0, 93,
40, 16.470588235294116, 18.823529411764707, 1864.5, 93,
39, 16.862745098039216, 21.568627450980394, 1823.0, 93,
37, 16.862745098039216, 22.745098039215687, 1746.5, 93,
35, 16.470588235294116, 20.0, 1678.5, 93,
34, 14.901960784313726, 20.392156862745097, 953.5, 93,
27, 14.509803921568627, 23.529411764705884, 770.0, 92,
21, 14.509803921568627, 25.88235294117647, 692.0, 92,
16, 14.509803921568627, 24.705882352941178, 1255.5, 92,
17, 22.745098039215687, 81.17647058823529, 1391.0, 92,
20, 29.41176470588235, 92.15686274509804, 1608.5, 92,
24, 32.15686274509804, 91.76470588235294, 1918.5, 92,
29, 33.72549019607843, 84.31372549019608, 2221.5, 92,
31, 16.470588235294116, 16.07843137254902, 2278.5, 92,
31, 19.607843137254903, 50.588235294117645, 2290.5, 92,
32, 17.647058823529413, 23.92156862745098, 1688.0, 91,
31, 14.901960784313726, 19.215686274509803, 1373.0, 91,
31, 20.0, 53.333333333333336, 1505.0, 91,
32, 20.392156862745097, 53.333333333333336, 1558.0, 91,
33, 20.392156862745097, 51.372549019607845, 1601.0, 91,
34, 16.07843137254902, 18.03921568627451, 1610.0, 91,
33, 16.07843137254902, 21.176470588235293, 1526.5, 91,
30, 15.686274509803921, 21.176470588235293, 1322.5, 91,
25, 14.901960784313726, 19.607843137254903, 1121.5, 91,
22, 20.784313725490197, 52.15686274509804, 1044.0, 90,
23, 21.96078431372549, 75.29411764705883, 1131.0, 90,
25, 23.92156862745098, 83.13725490196079, 1247.0, 90,
27, 24.705882352941178, 84.70588235294117, 1334.5, 90,
28, 14.901960784313726, 19.215686274509803, 1363.0, 90,
27, 18.431372549019606, 44.705882352941174, 1327.5, 90,
28, 20.392156862745097, 60.3921568627451, 1367.0, 90,
29, 21.568627450980394, 67.84313725490196, 1454.0, 90,
31, 23.137254901960784, 76.47058823529412, 1524.5, 90,
32, 15.686274509803921, 16.862745098039216, 1518.5, 90,
31, 12.156862745098039, 19.215686274509803, 1491.0, 90,
31, 14.901960784313726, 18.431372549019606, 1293.0, 90,
30, 14.901960784313726, 21.176470588235293, 913.0, 90,
24, 14.509803921568627, 24.705882352941178, 752.0, 90,
21, 14.509803921568627, 26.666666666666668, 690.0, 90,
14, 14.117647058823529, 27.058823529411764, 645.0, 90,
7, 14.117647058823529, 28.235294117647058, 635.0, 90,
5, 14.117647058823529, 28.627450980392158, 653.0, 90,
4, 17.647058823529413, 54.90196078431372, 860.5, 90,
6, 18.03921568627451, 50.98039215686274, 1182.0, 90,
10, 20.0, 57.254901960784316, 1644.5, 90,
13, 23.137254901960784, 60.0, 2236.0, 90,
18, 24.313725490196077, 54.90196078431372, 2790.5, 90,
22, 20.0, 25.098039215686274, 2512.5, 90,
22, 25.098039215686274, 23.92156862745098, 2689.5, 90,
21, 17.254901960784313, 23.92156862745098, 1459.0, 90,
21, 14.901960784313726, 49.80392156862745, 1426.5, 90,
20, 24.705882352941178, 52.549019607843135, 3068.5, 90,
23, 18.823529411764707, 24.705882352941178, 2309.5, 90,
23, 20.392156862745097, 54.11764705882353, 1757.5, 90,
25, 22.352941176470587, 60.0, 1906.0, 90,
27, 22.745098039215687, 38.03921568627451, 1855.0, 90,
27, 14.901960784313726, 22.352941176470587, 999.0, 90,
25, 14.901960784313726, 25.88235294117647, 806.5, 90,
21, 14.901960784313726, 28.627450980392158, 724.5, 91,
17, 14.509803921568627, 30.58823529411765, 658.0, 91,
15, 14.509803921568627, 32.15686274509804, 640.0, 91,
16, 14.901960784313726, 30.980392156862745, 1256.0, 91,
16, 20.392156862745097, 50.588235294117645, 1112.5, 91,
17, 20.392156862745097, 60.78431372549019, 1355.0, 91,
19, 22.352941176470587, 72.94117647058823, 1546.0, 91,
23, 23.92156862745098, 72.94117647058823, 1800.5, 91,
26, 18.823529411764707, 31.372549019607842, 1991.0, 91,
27, 23.92156862745098, 66.66666666666667, 2114.5, 90,
30, 25.49019607843137, 69.80392156862744, 2316.5, 90,
33, 17.647058823529413, 26.274509803921568, 1667.5, 90,
32, 15.686274509803921, 29.41176470588235, 1458.0, 90,
32, 20.784313725490197, 28.235294117647058, 1495.0, 90,
31, 15.686274509803921, 20.392156862745097, 1509.5, 90,
30, 15.294117647058824, 19.607843137254903, 1386.0, 90,
28, 15.294117647058824, 21.568627450980394, 1420.0, 90,
27, 31.764705882352942, 97.25490196078431, 1413.5, 90,
29, 12.156862745098039, 20.784313725490197, 1311.0, 90,
26, 14.509803921568627, 19.215686274509803, 971.0, 90,
20, 14.509803921568627, 24.313725490196077, 748.5, 90,
19, 18.823529411764707, 40.78431372549019, 1511.0, 90,
19, 19.607843137254903, 52.15686274509804, 1506.0, 90,
21, 20.0, 51.372549019607845, 1641.0, 90,
23, 22.745098039215687, 63.92156862745098, 1831.5, 90,
25, 16.862745098039216, 31.764705882352942, 1856.0, 90,
26, 23.529411764705884, 64.70588235294117, 2024.5, 90,
28, 16.862745098039216, 22.745098039215687, 1898.0, 90,
24, 16.862745098039216, 21.96078431372549, 1454.5, 90,
16, 14.901960784313726, 21.96078431372549, 1057.0, 90,
13, 16.470588235294116, 40.78431372549019, 986.0, 90,
13, 19.607843137254903, 62.35294117647059, 987.0, 90,
13, 14.509803921568627, 24.705882352941178, 906.5, 90,
13, 20.784313725490197, 73.72549019607843, 1022.0, 90,
15, 23.137254901960784, 78.82352941176471, 1324.5, 90,
20, 17.254901960784313, 23.529411764705884, 1633.5, 90,
20, 21.568627450980394, 59.6078431372549, 1602.5, 90,
23, 18.03921568627451, 24.705882352941178, 1729.0, 90,
24, 19.607843137254903, 25.098039215686274, 1859.5, 90,
23, 16.470588235294116, 63.529411764705884, 1735.5, 90,
24, 23.529411764705884, 68.23529411764706, 1910.5, 90,
26, 14.901960784313726, 23.529411764705884, 1083.0, 90,
19, 14.509803921568627, 23.529411764705884, 839.0, 90,
17, 22.352941176470587, 69.01960784313725, 1355.0, 90,
19, 22.745098039215687, 72.15686274509804, 1562.0, 90,
23, 23.529411764705884, 70.98039215686275, 1795.0, 90,
25, 25.49019607843137, 76.86274509803921, 1985.0, 90,
28, 26.274509803921568, 75.29411764705883, 2242.5, 90,
31, 17.254901960784313, 25.88235294117647, 1466.0, 90,
30, 18.823529411764707, 46.27450980392157, 1478.5, 90,
31, 21.568627450980394, 64.31372549019608, 1543.5, 90,
33, 21.96078431372549, 63.529411764705884, 1616.5, 91,
34, 14.901960784313726, 18.823529411764707, 1641.0, 91,
34, 20.392156862745097, 50.19607843137255, 1647.5, 91,
35, 20.392156862745097, 52.15686274509804, 1690.5, 91,
35, 14.901960784313726, 21.96078431372549, 966.0, 91,
33, 14.901960784313726, 24.705882352941178, 803.0, 91,
27, 14.901960784313726, 27.45098039215686, 717.0, 91,
21, 14.509803921568627, 29.019607843137255, 1074.5, 91,
21, 21.96078431372549, 65.09803921568627, 1636.5, 91,
24, 27.45098039215686, 83.52941176470588, 1938.5, 91,
28, 30.58823529411765, 88.23529411764706, 2198.0, 91,
32, 30.19607843137255, 82.74509803921569, 2479.0, 90,
35, 29.80392156862745, 75.68627450980392, 2757.0, 90,
39, 20.392156862745097, 21.176470588235293, 2851.0, 90,
39, 17.647058823529413, 22.745098039215687, 1768.0, 90,
39, 21.96078431372549, 57.254901960784316, 1867.5, 90,
39, 16.07843137254902, 18.03921568627451, 1806.5, 90,
34, 16.07843137254902, 20.392156862745097, 1426.5, 90,
27, 15.294117647058824, 21.176470588235293, 1246.5, 90,
26, 22.745098039215687, 81.96078431372548, 1315.5, 90,
28, 25.88235294117647, 89.80392156862744, 1414.5, 90,
31, 28.627450980392158, 90.98039215686275, 1556.0, 90,
33, 13.72549019607843, 37.64705882352941, 1604.5, 90,
34, 23.137254901960784, 71.37254901960785, 1649.0, 90,
36, 25.49019607843137, 80.3921568627451, 1745.0, 90,
37, 27.45098039215686, 83.13725490196079, 1784.5, 90,
38, 22.745098039215687, 63.529411764705884, 1869.5, 90,
40, 23.529411764705884, 65.88235294117646, 1934.5, 90,
41, 15.294117647058824, 28.235294117647058, 1961.5, 90,
41, 18.03921568627451, 21.176470588235293, 1946.5, 90,
41, 16.07843137254902, 17.254901960784313, 1923.5, 90,
40, 20.784313725490197, 54.11764705882353, 1923.0, 90,
40, 15.686274509803921, 20.392156862745097, 1945.5, 90,
38, 16.862745098039216, 21.176470588235293, 1663.0, 89,
34, 16.07843137254902, 23.92156862745098, 1636.0, 89,
33, 20.392156862745097, 49.01960784313726, 1625.5, 89,
34, 20.0, 48.23529411764706, 1658.0, 88,
34, 18.431372549019606, 26.666666666666668, 1624.5, 88,
34, 16.07843137254902, 19.215686274509803, 1522.0, 88,
30, 15.686274509803921, 21.96078431372549, 1306.0, 88,
26, 14.901960784313726, 19.607843137254903, 1133.5, 88,
22, 14.509803921568627, 24.313725490196077, 844.0, 88,
19, 14.901960784313726, 26.666666666666668, 768.0, 88,
17, 15.294117647058824, 21.568627450980394, 1350.5, 88,
18, 14.901960784313726, 18.431372549019606, 1320.5, 88,
18, 19.607843137254903, 60.0, 1445.5, 88,
21, 23.137254901960784, 78.03921568627452, 1748.5, 88,
24, 29.41176470588235, 88.62745098039215, 1971.0, 88,
28, 31.764705882352942, 89.80392156862744, 2224.0, 88,
32, 31.764705882352942, 87.05882352941177, 2413.5, 88,
34, 16.862745098039216, 15.686274509803921, 2420.0, 88,
33, 16.470588235294116, 20.784313725490197, 1532.0, 88,
33, 23.92156862745098, 72.94117647058823, 1603.5, 88,
35, 25.098039215686274, 79.6078431372549, 1702.5, 88,
36, 25.098039215686274, 76.07843137254902, 1790.0, 88,
38, 16.07843137254902, 17.254901960784313, 1772.0, 89,
36, 16.862745098039216, 23.529411764705884, 1701.5, 89,
35, 16.470588235294116, 21.96078431372549, 1652.5, 90,
34, 15.294117647058824, 20.0, 1044.0, 90,
31, 14.901960784313726, 23.529411764705884, 824.0, 90,
26, 14.901960784313726, 26.666666666666668, 728.0, 90,
22, 14.509803921568627, 28.235294117647058, 837.5, 90,
21, 23.137254901960784, 78.03921568627452, 1003.0, 90,
21, 72.54901960784314, 90.58823529411765, 1057.5, 90,
23, 79.6078431372549, 94.90196078431373, 1162.0, 90,
25, 60.0, 97.25490196078431, 1276.0, 90,
28, 80.7843137254902, 69.41176470588235, 1369.0, 90,
29, 21.568627450980394, 71.37254901960785, 1436.5, 90,
30, 23.529411764705884, 78.43137254901961, 1497.0, 90,
32, 25.49019607843137, 83.52941176470588, 1586.0, 90,
34, 10.980392156862745, 25.098039215686274, 1157.0, 90,
33, 14.509803921568627, 21.568627450980394, 893.5, 90,
32, 19.215686274509803, 68.23529411764706, 1211.5, 90,
32, 22.352941176470587, 75.68627450980392, 1152.5, 90,
33, 20.0, 63.13725490196079, 1157.0, 90,
33, 21.176470588235293, 69.41176470588235, 1190.5, 90,
34, 20.784313725490197, 41.1764705882353, 1200.5, 90,
33, 14.901960784313726, 19.215686274509803, 1157.5, 90,
32, 20.0, 67.05882352941177, 1144.5, 90,
33, 21.176470588235293, 75.29411764705883, 1160.5, 90,
33, 22.352941176470587, 77.6470588235294, 1183.5, 90,
33, 23.529411764705884, 81.17647058823529, 1186.0, 90,
34, 11.372549019607844, 40.78431372549019, 1197.0, 90,
34, 22.352941176470587, 76.86274509803921, 1200.0, 90,
34, 24.313725490196077, 85.88235294117646, 1222.0, 90,
35, 25.88235294117647, 88.23529411764706, 1226.0, 90,
35, 26.666666666666668, 89.80392156862744, 1267.0, 90,
36, 27.45098039215686, 91.37254901960785, 1297.5, 90,
37, 27.84313725490196, 91.37254901960785, 1335.0, 90,
38, 14.117647058823529, 24.705882352941178, 934.0, 90,
36, 14.509803921568627, 24.313725490196077, 798.0, 90,
30, 14.509803921568627, 26.274509803921568, 712.0, 90,
25, 20.784313725490197, 67.84313725490196, 915.5, 90,
26, 49.411764705882355, 82.3529411764706, 910.5, 90,
26, 87.45098039215686, 85.49019607843137, 1364.5, 90,
25, 14.509803921568627, 22.352941176470587, 973.5, 90,
23, 23.529411764705884, 67.05882352941177, 1786.5, 90,
25, 27.45098039215686, 83.92156862745098, 1975.0, 90,
28, 31.764705882352942, 90.58823529411765, 2233.0, 89,
32, 32.15686274509804, 88.62745098039215, 2490.0, 89,
35, 24.313725490196077, 58.431372549019606, 2641.0, 88,
37, 29.41176470588235, 74.90196078431373, 2833.5, 88,
40, 23.137254901960784, 26.666666666666668, 2447.5, 88,
39, 16.470588235294116, 20.784313725490197, 1903.0, 88,
38, 17.647058823529413, 20.392156862745097, 1806.5, 88,
37, 15.686274509803921, 20.392156862745097, 1617.5, 88,
35, 14.901960784313726, 21.96078431372549, 912.5, 88,
30, 14.901960784313726, 28.235294117647058, 881.5, 88,
28, 21.568627450980394, 72.94117647058823, 1395.0, 88,
30, 24.313725490196077, 81.56862745098039, 1463.0, 88,
32, 25.88235294117647, 85.88235294117646, 1556.5, 88,
33, 27.058823529411764, 86.27450980392157, 1635.5, 89,
35, 27.45098039215686, 39.6078431372549, 1527.5, 89,
35, 14.509803921568627, 21.176470588235293, 970.0, 89,
34, 21.176470588235293, 69.01960784313725, 1213.0, 90,
34, 22.745098039215687, 83.13725490196079, 1195.0, 90,
34, 27.45098039215686, 92.54901960784314, 1240.5, 90,
36, 74.11764705882354, 97.25490196078431, 1293.5, 90,
37, 79.6078431372549, 97.6470588235294, 1331.0, 90,
39, 76.07843137254902, 98.43137254901961, 1383.5, 90,
39, 21.176470588235293, 63.529411764705884, 1432.5, 90,
39, 23.92156862745098, 82.74509803921569, 1397.5, 90,
40, 25.88235294117647, 88.62745098039215, 1447.0, 90,
41, 29.019607843137255, 92.54901960784314, 1482.5, 90,
42, 29.80392156862745, 92.94117647058823, 1525.5, 90,
43, 30.19607843137255, 92.94117647058823, 1562.0, 90,
45, 30.980392156862745, 69.80392156862744, 1497.0, 90,
44, 15.686274509803921, 19.215686274509803, 1538.5, 90,
43, 15.686274509803921, 18.431372549019606, 1467.5, 90,
41, 18.823529411764707, 43.92156862745098, 1424.0, 90,
41, 21.176470588235293, 63.529411764705884, 1456.0, 89,
42, 21.176470588235293, 65.88235294117646, 1472.5, 88,
42, 21.568627450980394, 67.05882352941177, 1504.0, 88,
43, 23.137254901960784, 75.29411764705883, 1530.0, 88,
44, 23.529411764705884, 75.68627450980392, 1577.5, 88,
45, 24.313725490196077, 77.25490196078431, 1609.5, 87,
47, 24.705882352941178, 78.03921568627452, 1590.5, 88,
46, 16.07843137254902, 20.0, 1601.5, 88,
45, 16.07843137254902, 19.215686274509803, 1567.0, 88,
44, 16.07843137254902, 19.607843137254903, 1523.5, 88,
43, 16.470588235294116, 59.6078431372549, 1542.5, 88,
44, 22.745098039215687, 70.98039215686275, 1566.0, 88,
45, 23.137254901960784, 35.294117647058826, 1533.5, 88,
45, 16.07843137254902, 19.607843137254903, 1535.0, 88,
41, 15.686274509803921, 20.784313725490197, 1324.5, 88,
34, 14.901960784313726, 19.215686274509803, 1054.0, 88,
27, 14.509803921568627, 21.176470588235293, 888.5, 88,
22, 14.509803921568627, 24.705882352941178, 760.5, 88,
17, 14.509803921568627, 26.666666666666668, 694.5, 88,
16, 14.509803921568627, 26.274509803921568, 836.5, 88,
13, 18.03921568627451, 65.49019607843137, 987.0, 88,
16, 25.88235294117647, 89.80392156862744, 1350.0, 88,
20, 29.80392156862745, 92.15686274509804, 1583.5, 88,
24, 30.58823529411765, 89.01960784313725, 1929.0, 88,
28, 31.764705882352942, 90.19607843137256, 2242.5, 88,
